 Number_of_detectors, Number of ut parameters
              2097                       5
 Detector,     delta,      len2,      code,    2theta,       ut1,       ut2,       ut3,       ut4,       ut5
 20103005    0.00000    5.52906        300    1.96879    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103006    0.00000    5.52889        300    1.91701    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103007    0.00000    5.52873        300    1.86523    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103008    0.00000    5.52857        300    1.81344    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103009    0.00000    5.52841        300    1.76165    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103010    0.00000    5.52826        300    1.70986    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103011    0.00000    5.52811        300    1.65807    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103012    0.00000    5.52797        300    1.60627    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103013    0.00000    5.52783        300    1.55448    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103014    0.00000    5.52770        300    1.50268    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103015    0.00000    5.52757        300    1.45088    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103016    0.00000    5.52744        300    1.39907    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103017    0.00000    5.52732        300    1.34727    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103018    0.00000    5.52721        300    1.29546    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103019    0.00000    5.52710        300    1.24365    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103020    0.00000    5.52699        300    1.19184    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103021    0.00000    5.52689        300    1.14004    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103022    0.00000    5.52679        300    1.08822    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103023    0.00000    5.52670        300    1.03641    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103024    0.00000    5.52661        300    0.98460    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103025    0.00000    5.52653        300    0.93279    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103026    0.00000    5.52645        300    0.88098    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103027    0.00000    5.52638        300    0.82917    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103028    0.00000    5.52631        300    0.77737    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103029    0.00000    5.52624        300    0.72556    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103030    0.00000    5.52618        300    0.67376    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103031    0.00000    5.52612        300    0.62197    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103032    0.00000    5.52607        300    0.57018    0.00000    0.00000    0.00000  -83.05300    0.00000
 20103033    0.00000    5.52602        300    0.51840    0.00000    0.00000    0.00000  -83.05300    0.00000
 20104001    0.00000    5.52979        300    2.17704    0.00000    0.00000    0.00000  263.05301    0.00000
 20104002    0.00000    5.52960        300    2.12527    0.00000    0.00000    0.00000  263.05301    0.00000
 20104003    0.00000    5.52942        300    2.07350    0.00000    0.00000    0.00000  263.05301    0.00000
 20104004    0.00000    5.52924        300    2.02172    0.00000    0.00000    0.00000  263.05301    0.00000
 20104005    0.00000    5.52906        300    1.96995    0.00000    0.00000    0.00000  263.05301    0.00000
 20104006    0.00000    5.52889        300    1.91817    0.00000    0.00000    0.00000  263.05301    0.00000
 20104007    0.00000    5.52873        300    1.86639    0.00000    0.00000    0.00000  263.05301    0.00000
 20104008    0.00000    5.52857        300    1.81460    0.00000    0.00000    0.00000  263.05301    0.00000
 20104009    0.00000    5.52841        300    1.76281    0.00000    0.00000    0.00000  263.05301    0.00000
 20104010    0.00000    5.52826        300    1.71102    0.00000    0.00000    0.00000  263.05301    0.00000
 20104011    0.00000    5.52811        300    1.65923    0.00000    0.00000    0.00000  263.05301    0.00000
 20104012    0.00000    5.52797        300    1.60743    0.00000    0.00000    0.00000  263.05301    0.00000
 20104013    0.00000    5.52783        300    1.55564    0.00000    0.00000    0.00000  263.05301    0.00000
 20104014    0.00000    5.52770        300    1.50384    0.00000    0.00000    0.00000  263.05301    0.00000
 20104015    0.00000    5.52757        300    1.45204    0.00000    0.00000    0.00000  263.05301    0.00000
 20104016    0.00000    5.52745        300    1.40023    0.00000    0.00000    0.00000  263.05301    0.00000
 20104017    0.00000    5.52733        300    1.34843    0.00000    0.00000    0.00000  263.05301    0.00000
 20104018    0.00000    5.52721        300    1.29662    0.00000    0.00000    0.00000  263.05301    0.00000
 20104019    0.00000    5.52710        300    1.24481    0.00000    0.00000    0.00000  263.05301    0.00000
 20104020    0.00000    5.52699        300    1.19300    0.00000    0.00000    0.00000  263.05301    0.00000
 20104021    0.00000    5.52689        300    1.14119    0.00000    0.00000    0.00000  263.05301    0.00000
 20104022    0.00000    5.52679        300    1.08938    0.00000    0.00000    0.00000  263.05301    0.00000
 20104023    0.00000    5.52670        300    1.03757    0.00000    0.00000    0.00000  263.05301    0.00000
 20104024    0.00000    5.52661        300    0.98576    0.00000    0.00000    0.00000  263.05301    0.00000
 20104025    0.00000    5.52653        300    0.93395    0.00000    0.00000    0.00000  263.05301    0.00000
 20104026    0.00000    5.52645        300    0.88214    0.00000    0.00000    0.00000  263.05301    0.00000
 20104027    0.00000    5.52638        300    0.83033    0.00000    0.00000    0.00000  263.05301    0.00000
 20104028    0.00000    5.52631        300    0.77853    0.00000    0.00000    0.00000  263.05301    0.00000
 20104029    0.00000    5.52624        300    0.72672    0.00000    0.00000    0.00000  263.05301    0.00000
 20104030    0.00000    5.52618        300    0.67492    0.00000    0.00000    0.00000  263.05301    0.00000
 20104031    0.00000    5.52612        300    0.62313    0.00000    0.00000    0.00000  263.05301    0.00000
 20104032    0.00000    5.52607        300    0.57134    0.00000    0.00000    0.00000  263.05301    0.00000
 20104033    0.00000    5.52602        300    0.51956    0.00000    0.00000    0.00000  263.05301    0.00000
 20105001    0.00000    5.52978        300    2.17605    0.00000    0.00000    0.00000  249.16000    0.00000
 20105002    0.00000    5.52960        300    2.12428    0.00000    0.00000    0.00000  249.16000    0.00000
 20105003    0.00000    5.52941        300    2.07251    0.00000    0.00000    0.00000  249.16000    0.00000
 20105004    0.00000    5.52923        300    2.02074    0.00000    0.00000    0.00000  249.16000    0.00000
 20105005    0.00000    5.52906        300    1.96896    0.00000    0.00000    0.00000  249.16000    0.00000
 20105006    0.00000    5.52889        300    1.91718    0.00000    0.00000    0.00000  249.16000    0.00000
 20105007    0.00000    5.52873        300    1.86540    0.00000    0.00000    0.00000  249.16000    0.00000
 20105008    0.00000    5.52857        300    1.81361    0.00000    0.00000    0.00000  249.16000    0.00000
 20105009    0.00000    5.52841        300    1.76182    0.00000    0.00000    0.00000  249.16000    0.00000
 20105010    0.00000    5.52826        300    1.71003    0.00000    0.00000    0.00000  249.16000    0.00000
 20105011    0.00000    5.52811        300    1.65824    0.00000    0.00000    0.00000  249.16000    0.00000
 20105012    0.00000    5.52797        300    1.60644    0.00000    0.00000    0.00000  249.16000    0.00000
 20105013    0.00000    5.52783        300    1.55465    0.00000    0.00000    0.00000  249.16000    0.00000
 20105014    0.00000    5.52770        300    1.50285    0.00000    0.00000    0.00000  249.16000    0.00000
 20105015    0.00000    5.52757        300    1.45105    0.00000    0.00000    0.00000  249.16000    0.00000
 20105016    0.00000    5.52744        300    1.39924    0.00000    0.00000    0.00000  249.16000    0.00000
 20105017    0.00000    5.52732        300    1.34744    0.00000    0.00000    0.00000  249.16000    0.00000
 20105018    0.00000    5.52721        300    1.29563    0.00000    0.00000    0.00000  249.16000    0.00000
 20105019    0.00000    5.52710        300    1.24382    0.00000    0.00000    0.00000  249.16000    0.00000
 20105020    0.00000    5.52699        300    1.19201    0.00000    0.00000    0.00000  249.16000    0.00000
 20105021    0.00000    5.52689        300    1.14021    0.00000    0.00000    0.00000  249.16000    0.00000
 20105022    0.00000    5.52679        300    1.08839    0.00000    0.00000    0.00000  249.16000    0.00000
 20105023    0.00000    5.52670        300    1.03658    0.00000    0.00000    0.00000  249.16000    0.00000
 20105024    0.00000    5.52661        300    0.98477    0.00000    0.00000    0.00000  249.16000    0.00000
 20105025    0.00000    5.52653        300    0.93296    0.00000    0.00000    0.00000  249.16000    0.00000
 20105026    0.00000    5.52645        300    0.88115    0.00000    0.00000    0.00000  249.16000    0.00000
 20105027    0.00000    5.52638        300    0.82934    0.00000    0.00000    0.00000  249.16000    0.00000
 20105028    0.00000    5.52631        300    0.77754    0.00000    0.00000    0.00000  249.16000    0.00000
 20105029    0.00000    5.52624        300    0.72573    0.00000    0.00000    0.00000  249.16000    0.00000
 20105030    0.00000    5.52618        300    0.67393    0.00000    0.00000    0.00000  249.16000    0.00000
 20105031    0.00000    5.52612        300    0.62214    0.00000    0.00000    0.00000  249.16000    0.00000
 20105032    0.00000    5.52607        300    0.57035    0.00000    0.00000    0.00000  249.16000    0.00000
 20105033    0.00000    5.52602        300    0.51857    0.00000    0.00000    0.00000  249.16000    0.00000
 20106001    0.00000    5.52978        300    2.17605    0.00000    0.00000    0.00000  235.26700    0.00000
 20106002    0.00000    5.52960        300    2.12428    0.00000    0.00000    0.00000  235.26700    0.00000
 20106003    0.00000    5.52941        300    2.07251    0.00000    0.00000    0.00000  235.26700    0.00000
 20106004    0.00000    5.52923        300    2.02074    0.00000    0.00000    0.00000  235.26700    0.00000
 20106005    0.00000    5.52906        300    1.96896    0.00000    0.00000    0.00000  235.26700    0.00000
 20106006    0.00000    5.52889        300    1.91718    0.00000    0.00000    0.00000  235.26700    0.00000
 20106007    0.00000    5.52873        300    1.86540    0.00000    0.00000    0.00000  235.26700    0.00000
 20106008    0.00000    5.52857        300    1.81361    0.00000    0.00000    0.00000  235.26700    0.00000
 20106009    0.00000    5.52841        300    1.76182    0.00000    0.00000    0.00000  235.26700    0.00000
 20106010    0.00000    5.52826        300    1.71003    0.00000    0.00000    0.00000  235.26700    0.00000
 20106011    0.00000    5.52811        300    1.65824    0.00000    0.00000    0.00000  235.26700    0.00000
 20106012    0.00000    5.52797        300    1.60644    0.00000    0.00000    0.00000  235.26700    0.00000
 20106013    0.00000    5.52783        300    1.55465    0.00000    0.00000    0.00000  235.26700    0.00000
 20106014    0.00000    5.52770        300    1.50285    0.00000    0.00000    0.00000  235.26700    0.00000
 20106015    0.00000    5.52757        300    1.45105    0.00000    0.00000    0.00000  235.26700    0.00000
 20106016    0.00000    5.52744        300    1.39924    0.00000    0.00000    0.00000  235.26700    0.00000
 20106017    0.00000    5.52732        300    1.34744    0.00000    0.00000    0.00000  235.26700    0.00000
 20106018    0.00000    5.52721        300    1.29563    0.00000    0.00000    0.00000  235.26700    0.00000
 20106019    0.00000    5.52710        300    1.24382    0.00000    0.00000    0.00000  235.26700    0.00000
 20106020    0.00000    5.52699        300    1.19201    0.00000    0.00000    0.00000  235.26700    0.00000
 20106021    0.00000    5.52689        300    1.14021    0.00000    0.00000    0.00000  235.26700    0.00000
 20106022    0.00000    5.52679        300    1.08839    0.00000    0.00000    0.00000  235.26700    0.00000
 20106023    0.00000    5.52670        300    1.03658    0.00000    0.00000    0.00000  235.26700    0.00000
 20106024    0.00000    5.52661        300    0.98477    0.00000    0.00000    0.00000  235.26700    0.00000
 20106025    0.00000    5.52653        300    0.93296    0.00000    0.00000    0.00000  235.26700    0.00000
 20106026    0.00000    5.52645        300    0.88115    0.00000    0.00000    0.00000  235.26700    0.00000
 20106027    0.00000    5.52638        300    0.82934    0.00000    0.00000    0.00000  235.26700    0.00000
 20106028    0.00000    5.52631        300    0.77754    0.00000    0.00000    0.00000  235.26700    0.00000
 20106029    0.00000    5.52624        300    0.72573    0.00000    0.00000    0.00000  235.26700    0.00000
 20106030    0.00000    5.52618        300    0.67393    0.00000    0.00000    0.00000  235.26700    0.00000
 20106031    0.00000    5.52612        300    0.62214    0.00000    0.00000    0.00000  235.26700    0.00000
 20106032    0.00000    5.52607        300    0.57035    0.00000    0.00000    0.00000  235.26700    0.00000
 20106033    0.00000    5.52602        300    0.51857    0.00000    0.00000    0.00000  235.26700    0.00000
 20107001    0.00000    5.52971        300    2.15102    0.00000    0.00000    0.00000  214.73300    0.00000
 20107002    0.00000    5.52953        300    2.09925    0.00000    0.00000    0.00000  214.73300    0.00000
 20107003    0.00000    5.52935        300    2.04748    0.00000    0.00000    0.00000  214.73300    0.00000
 20107004    0.00000    5.52917        300    1.99570    0.00000    0.00000    0.00000  214.73300    0.00000
 20107005    0.00000    5.52900        300    1.94392    0.00000    0.00000    0.00000  214.73300    0.00000
 20107006    0.00000    5.52883        300    1.89214    0.00000    0.00000    0.00000  214.73300    0.00000
 20107007    0.00000    5.52867        300    1.84036    0.00000    0.00000    0.00000  214.73300    0.00000
 20107008    0.00000    5.52851        300    1.78857    0.00000    0.00000    0.00000  214.73300    0.00000
 20107009    0.00000    5.52836        300    1.73678    0.00000    0.00000    0.00000  214.73300    0.00000
 20107010    0.00000    5.52821        300    1.68499    0.00000    0.00000    0.00000  214.73300    0.00000
 20107011    0.00000    5.52806        300    1.63320    0.00000    0.00000    0.00000  214.73300    0.00000
 20107012    0.00000    5.52792        300    1.58140    0.00000    0.00000    0.00000  214.73300    0.00000
 20107013    0.00000    5.52779        300    1.52960    0.00000    0.00000    0.00000  214.73300    0.00000
 20107014    0.00000    5.52766        300    1.47780    0.00000    0.00000    0.00000  214.73300    0.00000
 20107015    0.00000    5.52753        300    1.42600    0.00000    0.00000    0.00000  214.73300    0.00000
 20107016    0.00000    5.52741        300    1.37420    0.00000    0.00000    0.00000  214.73300    0.00000
 20107017    0.00000    5.52729        300    1.32239    0.00000    0.00000    0.00000  214.73300    0.00000
 20107018    0.00000    5.52718        300    1.27058    0.00000    0.00000    0.00000  214.73300    0.00000
 20107019    0.00000    5.52707        300    1.21878    0.00000    0.00000    0.00000  214.73300    0.00000
 20107020    0.00000    5.52696        300    1.16697    0.00000    0.00000    0.00000  214.73300    0.00000
 20107021    0.00000    5.52686        300    1.11516    0.00000    0.00000    0.00000  214.73300    0.00000
 20107022    0.00000    5.52677        300    1.06335    0.00000    0.00000    0.00000  214.73300    0.00000
 20107023    0.00000    5.52668        300    1.01154    0.00000    0.00000    0.00000  214.73300    0.00000
 20107024    0.00000    5.52659        300    0.95973    0.00000    0.00000    0.00000  214.73300    0.00000
 20107025    0.00000    5.52651        300    0.90792    0.00000    0.00000    0.00000  214.73300    0.00000
 20107026    0.00000    5.52643        300    0.85611    0.00000    0.00000    0.00000  214.73300    0.00000
 20107027    0.00000    5.52636        300    0.80430    0.00000    0.00000    0.00000  214.73300    0.00000
 20107028    0.00000    5.52629        300    0.75249    0.00000    0.00000    0.00000  214.73300    0.00000
 20107029    0.00000    5.52623        300    0.70069    0.00000    0.00000    0.00000  214.73300    0.00000
 20107030    0.00000    5.52617        300    0.64889    0.00000    0.00000    0.00000  214.73300    0.00000
 20107031    0.00000    5.52612        300    0.59710    0.00000    0.00000    0.00000  214.73300    0.00000
 20107032    0.00000    5.52607        300    0.54532    0.00000    0.00000    0.00000  214.73300    0.00000
 20107033    0.00000    5.52602        300    0.49354    0.00000    0.00000    0.00000  214.73300    0.00000
 20108001    0.00000    5.52975        300    2.16453    0.00000    0.00000    0.00000  200.84000    0.00000
 20108002    0.00000    5.52956        300    2.11276    0.00000    0.00000    0.00000  200.84000    0.00000
 20108003    0.00000    5.52938        300    2.06099    0.00000    0.00000    0.00000  200.84000    0.00000
 20108004    0.00000    5.52921        300    2.00922    0.00000    0.00000    0.00000  200.84000    0.00000
 20108005    0.00000    5.52903        300    1.95744    0.00000    0.00000    0.00000  200.84000    0.00000
 20108006    0.00000    5.52886        300    1.90566    0.00000    0.00000    0.00000  200.84000    0.00000
 20108007    0.00000    5.52870        300    1.85388    0.00000    0.00000    0.00000  200.84000    0.00000
 20108008    0.00000    5.52854        300    1.80209    0.00000    0.00000    0.00000  200.84000    0.00000
 20108009    0.00000    5.52839        300    1.75030    0.00000    0.00000    0.00000  200.84000    0.00000
 20108010    0.00000    5.52823        300    1.69851    0.00000    0.00000    0.00000  200.84000    0.00000
 20108011    0.00000    5.52809        300    1.64672    0.00000    0.00000    0.00000  200.84000    0.00000
 20108012    0.00000    5.52795        300    1.59492    0.00000    0.00000    0.00000  200.84000    0.00000
 20108013    0.00000    5.52781        300    1.54312    0.00000    0.00000    0.00000  200.84000    0.00000
 20108014    0.00000    5.52768        300    1.49132    0.00000    0.00000    0.00000  200.84000    0.00000
 20108015    0.00000    5.52755        300    1.43952    0.00000    0.00000    0.00000  200.84000    0.00000
 20108016    0.00000    5.52743        300    1.38772    0.00000    0.00000    0.00000  200.84000    0.00000
 20108017    0.00000    5.52731        300    1.33591    0.00000    0.00000    0.00000  200.84000    0.00000
 20108018    0.00000    5.52719        300    1.28411    0.00000    0.00000    0.00000  200.84000    0.00000
 20108019    0.00000    5.52708        300    1.23230    0.00000    0.00000    0.00000  200.84000    0.00000
 20108020    0.00000    5.52698        300    1.18049    0.00000    0.00000    0.00000  200.84000    0.00000
 20108021    0.00000    5.52688        300    1.12868    0.00000    0.00000    0.00000  200.84000    0.00000
 20108022    0.00000    5.52678        300    1.07687    0.00000    0.00000    0.00000  200.84000    0.00000
 20108023    0.00000    5.52669        300    1.02506    0.00000    0.00000    0.00000  200.84000    0.00000
 20108024    0.00000    5.52660        300    0.97325    0.00000    0.00000    0.00000  200.84000    0.00000
 20108025    0.00000    5.52652        300    0.92144    0.00000    0.00000    0.00000  200.84000    0.00000
 20108026    0.00000    5.52644        300    0.86963    0.00000    0.00000    0.00000  200.84000    0.00000
 20108027    0.00000    5.52637        300    0.81782    0.00000    0.00000    0.00000  200.84000    0.00000
 20108028    0.00000    5.52630        300    0.76602    0.00000    0.00000    0.00000  200.84000    0.00000
 20108029    0.00000    5.52624        300    0.71421    0.00000    0.00000    0.00000  200.84000    0.00000
 20108030    0.00000    5.52618        300    0.66241    0.00000    0.00000    0.00000  200.84000    0.00000
 20108031    0.00000    5.52612        300    0.61062    0.00000    0.00000    0.00000  200.84000    0.00000
 20108032    0.00000    5.52607        300    0.55883    0.00000    0.00000    0.00000  200.84000    0.00000
 20108033    0.00000    5.52602        300    0.50705    0.00000    0.00000    0.00000  200.84000    0.00000
 20109001    0.00000    5.52977        300    2.17147    0.00000    0.00000    0.00000  186.94701    0.00000
 20109002    0.00000    5.52958        300    2.11970    0.00000    0.00000    0.00000  186.94701    0.00000
 20109003    0.00000    5.52940        300    2.06793    0.00000    0.00000    0.00000  186.94701    0.00000
 20109004    0.00000    5.52922        300    2.01616    0.00000    0.00000    0.00000  186.94701    0.00000
 20109005    0.00000    5.52905        300    1.96438    0.00000    0.00000    0.00000  186.94701    0.00000
 20109006    0.00000    5.52888        300    1.91260    0.00000    0.00000    0.00000  186.94701    0.00000
 20109007    0.00000    5.52872        300    1.86082    0.00000    0.00000    0.00000  186.94701    0.00000
 20109008    0.00000    5.52856        300    1.80903    0.00000    0.00000    0.00000  186.94701    0.00000
 20109009    0.00000    5.52840        300    1.75725    0.00000    0.00000    0.00000  186.94701    0.00000
 20109010    0.00000    5.52825        300    1.70546    0.00000    0.00000    0.00000  186.94701    0.00000
 20109011    0.00000    5.52810        300    1.65366    0.00000    0.00000    0.00000  186.94701    0.00000
 20109012    0.00000    5.52796        300    1.60187    0.00000    0.00000    0.00000  186.94701    0.00000
 20109013    0.00000    5.52782        300    1.55007    0.00000    0.00000    0.00000  186.94701    0.00000
 20109014    0.00000    5.52769        300    1.49827    0.00000    0.00000    0.00000  186.94701    0.00000
 20109015    0.00000    5.52756        300    1.44647    0.00000    0.00000    0.00000  186.94701    0.00000
 20109016    0.00000    5.52744        300    1.39466    0.00000    0.00000    0.00000  186.94701    0.00000
 20109017    0.00000    5.52732        300    1.34286    0.00000    0.00000    0.00000  186.94701    0.00000
 20109018    0.00000    5.52720        300    1.29105    0.00000    0.00000    0.00000  186.94701    0.00000
 20109019    0.00000    5.52709        300    1.23925    0.00000    0.00000    0.00000  186.94701    0.00000
